day,L,seed,chi,kappa,delta,g,h,M_tot,eta_M,omega_M,n_criminals,crimes_that_day,arrests_that_day,home_exits_that_day,inflow_that_day,balance_error,frac_removed_crime,frac_removed_arrest,frac_removed_home,mean_p_crime,mean_p_arrest,B_mean,B_std,H,f_hot_2,f_hot_3,Atilde_mean,deterrence_mean,deterrence_hot,M_cv,MB_corr,M_mass_on_hot10,crime_entropy,Gini_B,Gini_M,stat_window,mech,T_max,M_final_sum,wall_s
90.5,64,1,0.0,3.2768,0.0,0.0,0.1,125.0,0.1,0.06666666666666667,17.033333333333335,6.0,1.6833333333333333,0.0,7.933333333333334,0.0,0.7661046592296593,0.23389534077034077,0.0,0.0033343547098296992,0.0010386827160391258,0.13048095716478708,0.19864490651797534,1.5180474692972565,0.11395670572916666,0.05474039713541667,0.16376452587648252,1.0,1.0,0.06638431129733031,0.876953375766791,0.11252745476514366,1.1855972769789815,0.5154636650523068,0.029804845723311917,60-120,arrest,120,125.00000000002721,2.4120094776153564
90.5,64,0,0.0,6.5536,0.0,0.0,0.2,125.0,0.1,0.06666666666666667,15.766666666666667,5.183333333333334,3.566666666666667,0.0,8.6,0.0,0.5857273024533086,0.4142726975466913,0.0,0.00321630655066413,0.002100791328369948,0.10194742215058637,0.19179684757800153,1.8691445590468119,0.11725667317708334,0.06754557291666667,0.13518915415613492,1.0,1.0,0.07353852479052803,0.8511978670334694,0.1147939724280425,1.2395034343698443,0.6042169618843941,0.035311318102802185,60-120,arrest,120,125.00000000002893,2.415534019470215
90.5,64,1,0.0,6.5536,0.0,0.0,0.2,125.0,0.1,0.06666666666666667,16.016666666666666,5.283333333333333,3.316666666666667,0.0,8.716666666666667,0.0,0.6092192992192991,0.3907807007807007,0.0,0.00297932221728922,0.0020780997924772174,0.10541061228038232,0.17986891395126037,1.7054457103685825,0.11437581380208334,0.06033121744791667,0.13872305959789202,1.0,1.0,0.0657141320322577,0.838820586157924,0.1120110148700057,1.1086185899895404,0.5652222806226272,0.031643460396138676,60-120,arrest,120,125.00000000002858,2.4140164852142334
90.5,64,0,0.0,9.8304,0.0,0.0,0.3,125.0,0.1,0.06666666666666667,15.183333333333334,3.2333333333333334,4.783333333333333,0.0,8.166666666666666,0.0,0.3808417045917046,0.6191582954082955,0.0,0.0022372901003876395,0.003089022100104971,0.06744284758529231,0.12954261170914214,1.9133028700089625,0.11693115234375,0.06603190104166666,0.10082117281161115,1.0,1.0,0.04858617510725986,0.8439067819824856,0.10926904487268006,0.0,0.5885465606491176,0.022628765627246753,60-120,arrest,120,125.0000000000315,2.440983295440674
90.5,64,1,0.0,9.8304,0.0,0.0,0.3,125.0,0.1,0.06666666666666667,14.583333333333334,3.35,4.466666666666667,0.0,7.733333333333333,0.0,0.40476928164428155,0.5952307183557183,0.0,0.002118711510994632,0.00307710784640259,0.0684578365711938,0.13307094529539826,1.9216531064690627,0.10614013671875,0.05644938151041667,0.1017912355893645,1.0,1.0,0.04974488007962577,0.8398192136316146,0.1097022604394078,0.26766946980891876,0.5632622470793697,0.021340110141000145,60-120,arrest,120,125.00000000003124,2.4280049800872803
90.5,64,0,0.0,26.2144,0.0,0.0,0.8,125.0,0.1,0.06666666666666667,9.116666666666667,0.55,7.666666666666667,0.0,8.15,0.0,0.06778416028416027,0.9322158397158397,0.0,0.0006339910930001798,0.008000570851750852,0.01278351429190345,0.03470594355128896,2.6042317746139414,0.09636637369791666,0.05840250651041667,0.04612537565345019,1.0,1.0,0.01198792512246232,0.8136443387887557,0.10227294260262536,0.0,0.6144785178140719,0.00488225025977968,60-120,arrest,120,125.00000000003682,2.430675983428955
90.5,64,1,0.0,26.2144,0.0,0.0,0.8,125.0,0.1,0.06666666666666667,10.016666666666667,0.5,7.683333333333334,0.0,8.233333333333333,0.0,0.05682960557960558,0.9431703944203945,0.0,0.0005588577823743716,0.007987100423856267,0.010646670560297911,0.028280386860681246,2.567700933736423,0.09488932291666667,0.0531982421875,0.043964304749575404,1.0,1.0,0.009391717801914085,0.7879853848088139,0.1015853777031435,0.0,0.5645757036603111,0.003527851297324691,60-120,arrest,120,125.00000000003698,2.43302845954895
90.5,64,0,0.0,39.3216,0.0,0.0,1.2,125.0,0.1,0.06666666666666667,5.85,0.21666666666666667,7.65,0.0,7.866666666666666,0.0,0.028816137566137563,0.9711838624338626,0.0,0.00043326656833834554,0.011941856196735006,0.005080403965356219,0.01711919366399414,3.2510426389766534,0.09439290364583333,0.05627848307291667,0.03841712649413009,1.0,1.0,0.006417025475702532,0.7448716499989352,0.10111682158319207,0.0,0.6201827255268638,0.002537200631482213,60-120,arrest,120,125.00000000003755,2.4163002967834473
90.5,64,1,0.0,39.3216,0.0,0.0,1.2,125.0,0.1,0.06666666666666667,6.483333333333333,0.36666666666666664,7.666666666666667,0.0,7.983333333333333,0.0,0.0460990860990861,0.9539009139009137,0.0,0.0004743276937110811,0.0119392924180877,0.008125382169868012,0.02825822940699942,3.3876242869067608,0.1020751953125,0.06458333333333334,0.041464136038338005,1.0,1.0,0.011205241980198703,0.7694582339547187,0.10201973631569361,0.0,0.679101047270464,0.004430066108770488,60-120,arrest,120,125.00000000003739,2.428057909011841
90.5,64,0,0.0,65.536,0.0,0.0,2.0,125.0,0.1,0.06666666666666667,3.9,0.15,7.633333333333334,0.0,7.783333333333333,0.0,0.015374278499278499,0.9846257215007216,0.0,0.0004304977007236162,0.019825080768204172,0.0037652865693791953,0.01253192380523536,3.1415267849199298,0.08308512369791667,0.048177083333333336,0.03710113176833587,1.0,1.0,0.004627860332818132,0.7738545943147848,0.10084569226402997,0.0,0.5669631379067762,0.001829192224481017,60-120,arrest,120,125.00000000003756,2.3633646965026855
