day,n_criminals,n_crimes_that_day_proxy,A_mean,A_std,hotspot_index_std_over_mean,fraction_A_above_2Abar,fraction_B_above_2Bbar
293.0,71,0,0.19445487385685536,0.24167442007577933,1.2428303558679832,0.0982666015625,0.11297607421875
294.0,71,1,0.1942860819639473,0.2533231336873788,1.303866602932405,0.09564208984375,0.1121826171875
295.0,81,1,0.19413232568636968,0.2517880129545327,1.29699168886128,0.095458984375,0.11175537109375
296.0,77,1,0.19534175058036918,0.2609039739496746,1.3356283189564804,0.10009765625,0.11578369140625
297.0,64,1,0.1958448559498558,0.25748333832139136,1.3147311787822373,0.1046142578125,0.1202392578125
298.0,68,0,0.1949279774854194,0.24234053625027177,1.2432311635121687,0.106201171875,0.12213134765625
299.0,69,0,0.1944320830513006,0.2541260833614962,1.3070172338504724,0.10064697265625,0.11614990234375
300.0,76,1,0.19299407709672184,0.26488061232043597,1.3724805253359518,0.09661865234375,0.11297607421875
301.0,67,0,0.1929317403988004,0.2753820143022604,1.4273546371013437,0.09710693359375,0.1112060546875
302.0,65,0,0.1915270240144442,0.2708984415134527,1.4144136729917687,0.093505859375,0.10882568359375
303.0,75,0,0.18892733915447835,0.2507264253973753,1.327105047472067,0.08984375,0.10406494140625
304.0,72,0,0.19189288943693256,0.2932451275959037,1.5281708897936082,0.08807373046875,0.102294921875
305.0,66,0,0.19225895956499878,0.2771041993642094,1.4413070786983333,0.08929443359375,0.10186767578125
306.0,69,0,0.1918393178169102,0.2609790064553437,1.3604041623230743,0.09375,0.10693359375
307.0,70,1,0.19387367188666113,0.28865694953038046,1.4888919507292862,0.09552001953125,0.1087646484375
308.0,59,0,0.1943995345672176,0.2652353079380557,1.3643824226664762,0.0977783203125,0.1107177734375
309.0,64,0,0.19254749072301514,0.24530454521491335,1.2739950247795786,0.0992431640625,0.11334228515625
310.0,71,0,0.19155995133172837,0.2524030763748127,1.3176192341880533,0.099853515625,0.113037109375
311.0,77,2,0.18900490078183274,0.251779108789347,1.3321300545533163,0.09814453125,0.11212158203125
312.0,78,0,0.18826463538980062,0.2644355879556828,1.404595119036407,0.0963134765625,0.11016845703125
313.0,76,0,0.18817248316627835,0.2579699260973773,1.3709226862326227,0.095458984375,0.1077880859375
314.0,85,1,0.1877904322366022,0.26054200434888614,1.3874083000172357,0.094970703125,0.10687255859375
315.0,89,0,0.1898129915551273,0.27376515958262543,1.4422888409253902,0.09326171875,0.10589599609375
316.0,74,0,0.19194525052586808,0.27422186368269685,1.4286462568436435,0.0960693359375,0.1083984375
317.0,71,0,0.1935807220783125,0.27234137645789647,1.4068620755930519,0.09820556640625,0.11163330078125
318.0,67,0,0.19385095819629497,0.27459604916201724,1.4165318124657356,0.099853515625,0.112548828125
319.0,78,1,0.19373449872124193,0.26604947520114847,1.3732684522231537,0.1038818359375,0.116455078125
320.0,81,0,0.19628283534290714,0.2788415225527626,1.4206108346948678,0.10736083984375,0.1207275390625
321.0,77,1,0.19962092024153777,0.2940599531182647,1.473091862127764,0.10980224609375,0.123046875
322.0,80,0,0.2010523948405003,0.28032256980743886,1.3942762036225707,0.1124267578125,0.12591552734375
323.0,69,0,0.2050766551443094,0.3089473614890887,1.5064969792475258,0.1171875,0.12921142578125
324.0,68,0,0.20792169339486963,0.3127893763190785,1.5043614315176428,0.1239013671875,0.1363525390625
325.0,69,1,0.21151930041285993,0.30801026824694405,1.4561804414336919,0.130615234375,0.14459228515625
326.0,72,1,0.20926333494811145,0.28798651247117907,1.37619192842639,0.12982177734375,0.1444091796875
327.0,74,0,0.20682581433109937,0.2673796769248872,1.2927771022665937,0.1302490234375,0.145263671875
328.0,67,0,0.2078435779195319,0.2745023744887898,1.3207161714424744,0.13043212890625,0.14593505859375
329.0,66,0,0.20607839616327217,0.25636485619190125,1.2440161655217272,0.1292724609375,0.14581298828125
330.0,49,0,0.20849627874043974,0.27714504983990007,1.3292565772117317,0.12738037109375,0.145263671875
331.0,65,0,0.20415719365864093,0.24995950633615355,1.2243482674144508,0.1253662109375,0.14434814453125
332.0,64,1,0.20403913350284325,0.2614151964351956,1.2812012673615516,0.125,0.14239501953125
333.0,53,0,0.20721917127697478,0.259689588768802,1.2532121770803428,0.1253662109375,0.14385986328125
334.0,54,1,0.2029542889942323,0.2366827856526952,1.1661876515426655,0.12115478515625,0.13916015625
335.0,59,0,0.20293143243430653,0.25128949507729537,1.2382975474173694,0.11956787109375,0.1375732421875
336.0,69,0,0.20163754531578215,0.2552131932560782,1.2657027383287764,0.11492919921875,0.1336669921875
337.0,81,0,0.20041952000942898,0.24797078463371552,1.2372586493673343,0.113037109375,0.1302490234375
338.0,70,1,0.2028718788398158,0.2678095062264063,1.320091812418537,0.11395263671875,0.13031005859375
339.0,66,1,0.20284793760918202,0.2565936344307161,1.2649555990314454,0.11639404296875,0.1328125
340.0,62,0,0.20387144882482908,0.3013755098837239,1.4782624620609457,0.11767578125,0.13348388671875
341.0,69,1,0.19981787772309076,0.24515804529269503,1.2269074623664908,0.1170654296875,0.1336669921875
342.0,67,1,0.20097810833311586,0.24882201842205307,1.2380553309300593,0.11627197265625,0.1346435546875
343.0,55,1,0.20271034475436717,0.26077434615963246,1.2864382746505805,0.11846923828125,0.13580322265625
344.0,67,0,0.19802153371110337,0.2223200336522649,1.1227063516062399,0.1165771484375,0.1370849609375
