n_criminals,crimes_that_day,B_mean,B_std,H,f_hot_2,f_hot_3,B_p90_over_mean,B_p95_over_mean,B_p99_over_mean,Atilde_mean,Atilde_cv,deterrence_mean,deterrence_hot,M_mean,M_cv,MB_corr,M_mass_on_hot10,crime_entropy,Gini_B,Gini_M,day,L,seed,chi,g,M_tot,eta_M,omega_M,kappa,h,T_max,stat_window,phase,branch,M_final_sum,wall_s
295.18333333333334,0.28888888888888886,0.1662772138379292,0.17064091723326874,1.0261324800159493,0.08387010362413194,0.0286102294921875,1.8619905931485605,2.4450246562821074,4.254593040152387,0.08974643788088213,0.37137253094756867,0.38201194081563994,0.28175299252645103,0.030517578125002574,0.20033783421615206,0.8524928219304493,0.13321178774812595,2.7201589753579016,0.3864361273510964,0.09056062464615817,275.5,128,0,32,0.9765625,500.0,0.1,0.06666666666666667,0.0,0.0,365,185-365,B,cold,500.00000000004195,12.16934061050415
292.35,0.28888888888888886,0.16663699232981027,0.1732626973085181,1.0395710635552058,0.08610331217447917,0.029783799913194443,1.878721998951853,2.4781256937816174,4.299333284282693,0.08955654733640499,0.37692826092074766,0.3823780028969646,0.27914715718533245,0.030517578125002574,0.20555737920461017,0.8529587335502163,0.13419971655114646,2.6593356992413266,0.3951558163079819,0.09440190775342963,275.5,128,1,32,0.9765625,500.0,0.1,0.06666666666666667,0.0,0.0,365,185-365,B,cold,500.0000000000421,12.398210287094116
328.05555555555554,0.35555555555555557,0.16509696015886827,0.1650931422490887,1.00000665138315,0.07865532769097222,0.025407918294270835,1.8223704985897027,2.3608281845793915,4.102739111119358,0.08299467634933433,0.330520839416184,0.33867267397264444,0.24690671648230852,0.030517578125002585,0.19236530590137252,0.8506247799755706,0.13091146908245943,2.8308697785402686,0.3726091540381492,0.08491024036370419,275.5,128,0,36,1.0986328125,500.0,0.1,0.06666666666666667,0.0,0.0,365,185-365,B,cold,500.00000000004366,12.259865045547485
330.6666666666667,0.35555555555555557,0.1692870430619201,0.16838537114085375,0.9945682024296527,0.08020765516493056,0.026414998372395835,1.8331400160943816,2.386144079134124,4.12419659725197,0.08405106561776803,0.3307077721395112,0.33906051193098263,0.24352582089089403,0.030517578125002515,0.1981063438408568,0.8541294052471575,0.1322469589388408,2.837374486707078,0.3747249132453488,0.0885792473068194,275.5,128,1,36,1.0986328125,500.0,0.1,0.06666666666666667,0.0,0.0,365,185-365,B,cold,500.0000000000413,12.242297410964966
382.27777777777777,0.3277777777777778,0.16846854021664073,0.16247985626976402,0.9643520156588402,0.07135654025607639,0.02253350151909722,1.7663336899923112,2.2704086024355052,3.9391945855553256,0.07547725531218366,0.27699197734962294,0.28316307574880195,0.20000479558507323,0.030517578125002557,0.1880942545540603,0.8467312940108406,0.1294099232806881,2.6675463730962288,0.35429352619095855,0.08261625592994423,275.5,128,0,42,1.28173828125,500.0,0.1,0.06666666666666667,0.0,0.0,365,185-365,B,cold,500.000000000042,12.479079008102417
391.97222222222223,0.3,0.16765997706378333,0.16103037875869844,0.9607180403250851,0.07197163899739584,0.02246466742621528,1.7732656169679233,2.2703353540382953,3.939199183536257,0.07523085936614203,0.2752469292093032,0.2833102130547716,0.1990907303421092,0.030517578125002526,0.1902853904665448,0.8475831250062883,0.12979807059927495,2.7410263084107194,0.3554199689922889,0.0839361930543836,275.5,128,1,42,1.28173828125,500.0,0.1,0.06666666666666667,0.0,0.0,365,185-365,B,cold,500.00000000003797,12.646559476852417
457.6722222222222,0.29444444444444445,0.16959357302396352,0.153105610966319,0.9027156154368053,0.0602020263671875,0.018406507703993054,1.6793475992473774,2.128661323052455,3.723085123769469,0.06691894308973509,0.2159767387493291,0.22235755012855205,0.1557816866776482,0.030517578125002463,0.1746561929549902,0.8395810655006819,0.1258650547131432,2.7380775061850153,0.3226585312995424,0.07285044123405487,275.5,128,0,50,1.52587890625,500.0,0.1,0.06666666666666667,0.0,0.0,365,185-365,B,cold,500.00000000004127,12.627936840057373
457.9222222222222,0.36666666666666664,0.1623571382018097,0.15051060385455114,0.9270326511891673,0.06344807942708333,0.019525146484375,1.69844413991901,2.1688908735628556,3.815967708792649,0.06541563945203932,0.21778872202891486,0.22236351639061466,0.1555691804272439,0.030517578125002574,0.17360746098258864,0.8367418018938856,0.12589071214153796,2.8306402492334075,0.32838960981322646,0.07297128769610463,275.5,128,1,50,1.52587890625,500.0,0.1,0.06666666666666667,0.0,0.0,365,185-365,B,cold,500.00000000004366,12.638479948043823
531.8833333333333,0.37777777777777777,0.16831570688478198,0.1479724404156912,0.8789601755422546,0.05563897026909722,0.017120700412326387,1.640240848889439,2.0714733287244416,3.6513505369802934,0.057943912146179326,0.16351029815625193,0.16470593738429223,0.11106829862667333,0.030517578125002498,0.1656459791173078,0.8354262423676994,0.12426310228737615,2.776729807469165,0.30623730934713506,0.06735426239772759,275.5,128,0,60,1.8310546875,500.0,0.1,0.06666666666666667,0.0,0.0,365,185-365,B,cold,500.00000000004013,12.992319822311401
536.4555555555555,0.32222222222222224,0.1678803121962269,0.1484672703622121,0.8843854003885481,0.05459798177083333,0.016852484809027776,1.6313587645253966,2.0586660586268333,3.634926165330503,0.05792280969387331,0.16313914355557435,0.16459995261593324,0.11172299769049346,0.030517578125002477,0.16605366880750166,0.839179114185262,0.12403982979970755,2.7007953741975363,0.3040140403502323,0.0660749603527471,275.5,128,1,60,1.8310546875,500.0,0.1,0.06666666666666667,0.0,0.0,365,185-365,B,cold,500.0000000000409,13.009459495544434
